fund,fund_code,fund_name,snapshot_date,instrument,currency,weight,source_url,raw_file,raw_sha256,captured_at_utc
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,AI ACTIVELY MANAGED ETF,ZAR,21.8,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Satrix SA Bond Portfolio,ZAR,7.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,INAV - ZAR.CASH,ZAR,6.07,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Pan African Resource,ZAR,4.81,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,SATRIX NAS 100,ZAR,4.71,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Capitec Bank Holdings Ltd,ZAR,4.19,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,New Gold Issuer Ltd,ZAR,3.39,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,NewPlat ETF,ZAR,3.37,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,BHP GROUP LTD,ZAR,2.53,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,ANGLOGOLD ASHANTI PLC,ZAR,2.05,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Naspers Ltd - N Shares,ZAR,1.68,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Sibanye Stillwater Ltd,ZAR,1.64,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Gold Fields Ltd,ZAR,1.23,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Fortress Real Estate Investments Limited B,ZAR,1.2,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Vukile Property Fund Ltd,ZAR,1.2,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,NORTHAM PLATINUM,ZAR,1.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,OPTASIA GROUP,ZAR,1.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,MTN Group Ltd,ZAR,1.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Impala Platinum Holdings Ltd,ZAR,1.02,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Lewis Group Ltd,ZAR,1.0,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,SATRIX GOVI ETF,ZAR,0.69,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,NINETY ONE LTD,ZAR,0.67,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Purple Group Ltd,ZAR,0.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,NewPall ETF,ZAR,0.65,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Ninety One Plc,ZAR,0.58,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Attacq Limited,ZAR,0.56,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,VALTERRA PLATINUM LIMITED,ZAR,0.42,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,SOUTHERN SUN LTD,ZAR,0.39,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,CELL C HOLDINGS LTD,ZAR,0.28,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Vodacom Group Limited,ZAR,0.23,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,Growthpoint Properties Ltd,ZAR,0.17,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,EGE ACTIVELY MANAGED ETF,ZAR,22.0,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,AI ACTIVELY MANAGED ETF,ZAR,21.9,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Satrix SA Bond Portfolio,ZAR,7.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,INAV - ZAR.CASH,ZAR,6.1,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,SATRIX NAS 100,ZAR,4.68,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Pan African Resource,ZAR,4.6,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Capitec Bank Holdings Ltd,ZAR,4.07,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,NewPlat ETF,ZAR,3.43,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,New Gold Issuer Ltd,ZAR,3.37,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,BHP GROUP LTD,ZAR,2.62,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,ANGLOGOLD ASHANTI PLC,ZAR,2.03,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Naspers Ltd - N Shares,ZAR,1.74,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Sibanye Stillwater Ltd,ZAR,1.67,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Gold Fields Ltd,ZAR,1.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,NORTHAM PLATINUM,ZAR,1.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Fortress Real Estate Investments Limited B,ZAR,1.19,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Vukile Property Fund Ltd,ZAR,1.18,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,OPTASIA GROUP,ZAR,1.15,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Impala Platinum Holdings Ltd,ZAR,1.05,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,MTN Group Ltd,ZAR,1.03,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Lewis Group Ltd,ZAR,1.0,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,SATRIX GOVI ETF,ZAR,0.68,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,NINETY ONE LTD,ZAR,0.67,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,NewPall ETF,ZAR,0.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Purple Group Ltd,ZAR,0.64,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Ninety One Plc,ZAR,0.57,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Attacq Limited,ZAR,0.55,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,VALTERRA PLATINUM LIMITED,ZAR,0.43,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,SOUTHERN SUN LTD,ZAR,0.39,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,CELL C HOLDINGS LTD,ZAR,0.28,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Vodacom Group Limited,ZAR,0.23,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-14,Growthpoint Properties Ltd,ZAR,0.17,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260514.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260514.csv,6476273d965d4c4167b59af8a74d5eba7b47f5a5258aa40244b9ab033ec04d32,2026-05-14T09:33:37Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,EGE ACTIVELY MANAGED ETF,ZAR,22.2,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,AI ACTIVELY MANAGED ETF,ZAR,22.1,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,Satrix SA Bond Portfolio,ZAR,7.24,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,INAV - ZAR.CASH,ZAR,6.07,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,SATRIX NAS 100,ZAR,4.73,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-15,Pan African Resource,ZAR,4.56,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260515.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260515.csv,4d7db3a221d1d8df8732bc6d57541adf8a1e966840728b5bb5f262ef27313798,2026-05-15T11:30:25Z
